Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Season
444,Jeremy Toljan,de GER,"DF,FW",Hoffenheim,22,1994,2,2,180,2,0,2,2,0,0,0,0,0,0,0,0.1,0.1,3,1,1,0,1,1,0,1,0,0.03,0.03,0,0.03,Matches,2017-2018
445,Jeremy Toljan,de GER,DF,Dortmund,22,1994,16,13,"1,211",13.5,1,2,3,1,0,0,1,0,0.3,0.3,1.3,1.6,41,66,69,0.07,0.15,0.22,0.07,0.22,0.02,0.1,0.12,0.02,0.12,Matches,2017-2018
446,Ömer Toprak,tr TUR,DF,Dortmund,28,1989,26,22,"2,020",22.4,0,1,1,0,0,0,1,0,1.1,1.1,0.8,1.9,17,111,2,0,0.04,0.04,0,0.04,0.05,0.04,0.08,0.05,0.08,Matches,2017-2018
447,Jordan Torunarigha,de GER,DF,Hertha BSC,19,1997,12,7,663,7.4,1,0,1,1,0,0,0,1,0.9,0.9,0.1,1,3,18,1,0.14,0,0.14,0.14,0.14,0.13,0.01,0.13,0.13,0.13,Matches,2017-2018
448,Ibrahima Traoré,gn GUI,MF,Gladbach,29,1988,7,1,201,2.2,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.7,15,14,17,0,0,0,0,0,0.21,0.12,0.33,0.21,0.33,Matches,2017-2018
449,Philipp Tschauner,de GER,GK,Hannover 96,31,1985,31,31,"2,790",31,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
450,Anthony Ujah,ng NGA,FW,Mainz 05,26,1990,11,2,205,2.3,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,2,1,17,0,0,0,0,0,0.23,0.07,0.3,0.23,0.3,Matches,2017-2018
451,Sven Ulreich,de GER,GK,Bayern Munich,28,1988,29,29,"2,610",29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
452,Dayot Upamecano,fr FRA,DF,RB Leipzig,18,1998,28,25,"2,268",25.2,3,0,3,3,0,0,3,1,1.1,1.1,0.7,1.8,19,109,5,0.12,0,0.12,0.12,0.12,0.05,0.03,0.07,0.05,0.07,Matches,2017-2018
453,Mark Uth,de GER,FW,Hoffenheim,25,1991,31,24,"2,177",24.2,14,8,22,14,0,0,5,0,9.3,9.1,4.3,13.3,31,44,158,0.58,0.33,0.91,0.58,0.91,0.39,0.18,0.56,0.37,0.55,Matches,2017-2018
454,Josha Vagnoman,de GER,MF,Hamburger SV,16,2000,1,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
455,Miloš Veljković,rs SRB,DF,Werder Bremen,21,1995,30,30,"2,655",29.5,1,0,1,1,0,0,2,0,0.4,0.4,0.5,0.9,14,111,2,0.03,0,0.03,0.03,0.03,0.01,0.02,0.03,0.01,0.03,Matches,2017-2018
456,Paul Verhaegh,nl NED,DF,Wolfsburg,33,1983,31,30,"2,614",29,2,2,4,1,1,3,6,0,2.6,0.1,1.7,1.8,40,173,119,0.07,0.07,0.14,0.03,0.1,0.09,0.06,0.15,0,0.06,Matches,2017-2018
457,Jannik Vestergaard,dk DEN,DF,Gladbach,24,1992,32,32,"2,880",32,3,0,3,3,0,0,5,0,1.9,1.9,0.9,2.9,10,114,3,0.09,0,0.09,0.09,0.09,0.06,0.03,0.09,0.06,0.09,Matches,2017-2018
458,Arturo Vidal,cl CHI,MF,Bayern Munich,30,1987,22,17,"1,456",16.2,6,2,8,6,0,0,6,0,4.1,4.1,2.5,6.6,18,130,58,0.37,0.12,0.49,0.37,0.49,0.26,0.15,0.41,0.26,0.41,Matches,2017-2018
459,Julio Villalba,py PAR,DF,Gladbach,18,1998,1,0,8,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
460,Kevin Vogt,de GER,DF,Hoffenheim,25,1991,31,31,"2,790",31,0,1,1,0,0,0,9,0,0.3,0.3,0.7,1,13,126,6,0,0.03,0.03,0,0.03,0.01,0.02,0.03,0.01,0.03,Matches,2017-2018
461,Kevin Volland,de GER,"FW,MF",Leverkusen,25,1992,31,30,"2,591",28.8,14,2,16,14,0,0,5,0,9.5,9.5,4.9,14.3,55,77,231,0.49,0.07,0.56,0.49,0.56,0.33,0.17,0.5,0.33,0.5,Matches,2017-2018
462,Sandro Wagner,de GER,FW,Hoffenheim,29,1987,11,10,870,9.7,4,3,7,3,1,1,3,0,3.4,2.6,1.3,4,6,29,55,0.41,0.31,0.72,0.31,0.62,0.35,0.14,0.49,0.27,0.41,Matches,2017-2018
463,Sandro Wagner,de GER,FW,Bayern Munich,29,1987,14,8,726,8.1,8,2,10,8,0,0,1,0,6.5,6.5,0.5,7,4,14,57,0.99,0.25,1.24,0.99,1.24,0.81,0.06,0.87,0.81,0.87,Matches,2017-2018
464,Walace,br BRA,MF,Hamburger SV,22,1995,18,16,"1,318",14.6,1,2,3,1,0,0,3,0,0.8,0.8,1.5,2.2,15,73,29,0.07,0.14,0.2,0.07,0.2,0.05,0.1,0.15,0.05,0.15,Matches,2017-2018
465,Luca Waldschmidt,de GER,"MF,FW",Hamburger SV,21,1996,20,5,794,8.8,1,2,3,1,0,0,0,0,2.6,2.2,0.6,2.8,21,33,57,0.11,0.23,0.34,0.11,0.34,0.29,0.07,0.36,0.25,0.32,Matches,2017-2018
466,Roman Weidenfeller,de GER,GK,Dortmund,36,1980,2,1,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
467,Julian Weigl,de GER,MF,Dortmund,21,1995,25,20,"1,944",21.6,1,0,1,1,0,0,4,0,0.2,0.2,0.4,0.6,16,126,6,0.05,0,0.05,0.05,0.05,0.01,0.02,0.03,0.01,0.03,Matches,2017-2018
468,Mitchell Weiser,de GER,"DF,FW",Hertha BSC,23,1994,24,23,"1,979",22,1,2,3,1,0,0,2,0,0.7,0.7,3.7,4.4,51,120,114,0.05,0.09,0.14,0.05,0.14,0.03,0.17,0.2,0.03,0.2,Matches,2017-2018
469,Wendell,br BRA,DF,Leverkusen,24,1993,26,26,"2,115",23.5,2,3,5,0,2,3,7,1,2.8,0.5,2.8,3.3,67,123,76,0.09,0.13,0.21,0,0.13,0.12,0.12,0.24,0.02,0.14,Matches,2017-2018
470,Oscar Wendt,se SWE,DF,Gladbach,31,1985,28,28,"2,457",27.3,1,1,2,1,0,0,2,0,1.6,1.6,2,3.6,26,91,96,0.04,0.04,0.07,0.04,0.07,0.06,0.07,0.13,0.06,0.13,Matches,2017-2018
471,Timo Werner,de GER,FW,RB Leipzig,21,1996,32,28,"2,494",27.7,13,7,20,11,2,2,1,0,13.2,11.6,4.8,16.4,106,43,299,0.47,0.25,0.72,0.4,0.65,0.48,0.17,0.65,0.42,0.59,Matches,2017-2018
472,Jetro Willems,nl NED,"FW,DF",Eint Frankfurt,23,1994,23,19,"1,664",18.5,0,2,2,0,0,0,4,0,1.9,1.9,2.7,4.6,42,77,90,0,0.11,0.11,0,0.11,0.1,0.15,0.25,0.1,0.25,Matches,2017-2018
473,William,br BRA,DF,Wolfsburg,22,1995,22,19,"1,612",17.9,0,2,2,0,0,0,5,1,0.2,0.2,1.8,2,32,76,73,0,0.11,0.11,0,0.11,0.01,0.1,0.11,0.01,0.11,Matches,2017-2018
474,Marius Wolf,de GER,"MF,FW",Eint Frankfurt,22,1995,28,27,"2,363",26.3,5,8,13,5,0,0,4,0,3.3,3.3,5.4,8.7,74,92,166,0.19,0.3,0.5,0.19,0.5,0.13,0.2,0.33,0.13,0.33,Matches,2017-2018
475,Bobby Wood,us USA,"FW,MF",Hamburger SV,24,1992,24,18,"1,609",17.9,2,0,2,1,1,1,2,1,5.3,4.5,1.5,6,23,29,94,0.11,0,0.11,0.06,0.06,0.3,0.08,0.38,0.25,0.33,Matches,2017-2018
476,Andriy Yarmolenko,ua UKR,"FW,MF",Dortmund,27,1989,18,13,"1,039",11.5,3,3,6,3,0,0,0,0,4.8,4.8,3.2,7.9,40,42,114,0.26,0.26,0.52,0.26,0.52,0.41,0.27,0.69,0.41,0.69,Matches,2017-2018
477,Dan-Axel Zagadou,fr FRA,DF,Dortmund,18,1999,11,6,657,7.3,1,0,1,1,0,0,0,1,0.6,0.6,0.1,0.7,7,35,46,0.14,0,0.14,0.14,0.14,0.09,0.01,0.1,0.09,0.1,Matches,2017-2018
478,Denis Zakaria,ch SUI,MF,Gladbach,20,1996,30,29,"2,296",25.5,2,1,3,2,0,0,11,0,1.5,1.5,0.6,2.1,31,74,31,0.08,0.04,0.12,0.08,0.12,0.06,0.02,0.08,0.06,0.08,Matches,2017-2018
479,Robin Zentner,de GER,GK,Mainz 05,22,1994,15,15,"1,350",15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
480,Ron-Robert Zieler,de GER,GK,Stuttgart,28,1989,34,34,"3,060",34,0,0,0,0,0,0,3,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2017-2018
481,Matthias Zimmermann,de GER,DF,Stuttgart,25,1992,3,1,77,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,2,0,1,0,0,0,0,0,0.06,0,0.06,0.06,0.06,Matches,2017-2018
482,Simon Zoller,de GER,"MF,FW",Köln,26,1991,17,12,963,10.7,2,1,3,2,0,0,3,0,2.7,2.7,0.4,3.2,20,21,70,0.19,0.09,0.28,0.19,0.28,0.26,0.04,0.3,0.26,0.3,Matches,2017-2018
483,Steven Zuber,ch SUI,"FW,DF",Hoffenheim,25,1991,20,17,"1,431",15.9,1,2,3,1,0,0,2,0,0.9,0.9,1.3,2.2,38,77,75,0.06,0.13,0.19,0.06,0.19,0.06,0.08,0.14,0.06,0.14,Matches,2017-2018
484,Robert Žulj,at AUT,"MF,FW",Hoffenheim,25,1992,5,1,208,2.3,0,0,0,0,0,0,1,0,0.8,0.8,0.2,1,3,8,12,0,0,0,0,0,0.36,0.08,0.44,0.36,0.44,Matches,2017-2018
